benchmark,workload,config,repeat,mode,elapsed_sec,interval_sec,interval_ops,interval_ops_per_sec,cumulative_ops,cumulative_ops_per_sec,final,log
xindex,a,hotset-use-local,1,local,60.001,60.001,1015395715,1.6923e+07,1015395715,1.6923e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,120.001,59.9998,763917653,1.2732e+07,1779313368,1.48275e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,180.001,60.0004,763896661,1.27315e+07,2543210029,1.41289e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,240.001,59.9998,764361011,1.27394e+07,3307571040,1.37815e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,300.001,59.9997,763365564,1.27228e+07,4070936604,1.35698e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,360.001,60.0006,763909626,1.27317e+07,4834846230,1.34301e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,420.001,59.9996,764667460,1.27445e+07,5599513690,1.33321e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,480.001,60.0001,763564373,1.27261e+07,6363078063,1.32564e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,540.001,59.9998,764479989,1.27414e+07,7127558052,1.31992e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,600.001,60.0006,763456250,1.27241e+07,7891014302,1.31517e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,660.001,59.9995,763404208,1.27235e+07,8654418510,1.31127e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,720.006,60.0051,764346761,1.2738e+07,9418765271,1.30815e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,780.001,59.9948,763661323,1.27288e+07,10182426594,1.30544e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,840.004,60.003,764393449,1.27392e+07,10946820043,1.30319e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
xindex,a,hotset-use-local,1,local,900.065,60.0611,763418800,1.27107e+07,11710238843,1.30104e+07,1,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-02-auto-k1-local/logs/xindex_a_hotset-use-local_r1.log
