benchmark,workload,config,repeat,mode,elapsed_sec,interval_sec,interval_ops,interval_ops_per_sec,cumulative_ops,cumulative_ops_per_sec,final,log
xindex,a,native,1,native,60.0044,60.0044,990330055,1.65043e+07,990330055,1.65043e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,120.001,59.9963,741635442,1.23614e+07,1731965497,1.4433e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,180.001,60.0005,741341571,1.23556e+07,2473307068,1.37405e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,240.001,60,741429362,1.23572e+07,3214736430,1.33947e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,300.001,60.0001,740314425,1.23386e+07,3955050855,1.31834e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,360.002,60.0006,741264230,1.23543e+07,4696315085,1.30452e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,420.001,59.9994,740507779,1.23419e+07,5436822864,1.29448e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,480.001,60,741395860,1.23566e+07,6178218724,1.28713e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,540.002,60.0008,740808801,1.23466e+07,6919027525,1.2813e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,600.001,59.9992,740087956,1.2335e+07,7659115481,1.27652e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,660.001,59.9995,740913357,1.23487e+07,8400028838,1.27273e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,720.004,60.0033,741131213,1.23515e+07,9141160051,1.2696e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,780.002,59.9975,740311427,1.2339e+07,9881471478,1.26685e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,840.001,59.9996,740933239,1.2349e+07,10622404717,1.26457e+07,0,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
xindex,a,native,1,native,900.067,60.0654,740916355,1.23352e+07,11363321072,1.2625e+07,1,/home/shin/arbiter/build/arbiter-bench/hotset-auto-overnight-20260814-012754/main/round-07/row-01-native-native/logs/xindex_a_native_r1.log
